Image,Prediction,Confidence
/mnt/lake/VBags/140515/frame0964.jpg,Winter,0.9224
/mnt/lake/VBags/140515/frame0616.jpg,Winter,0.761
/mnt/lake/VBags/140515/frame0702.jpg,Autumn,0.764
/mnt/lake/VBags/140515/frame0645.jpg,Winter,0.933
/mnt/lake/VBags/140515/frame0752.jpg,Autumn,0.865
/mnt/lake/VBags/140515/frame0750.jpg,Autumn,0.9424
/mnt/lake/VBags/140515/frame0753.jpg,Autumn,0.8228
/mnt/lake/VBags/140515/frame0774.jpg,Autumn,0.9414
/mnt/lake/VBags/140515/frame0672.jpg,Winter,0.715
/mnt/lake/VBags/140515/frame0756.jpg,Autumn,0.888
/mnt/lake/VBags/140515/frame0881.jpg,Autumn,0.788
/mnt/lake/VBags/140515/frame0707.jpg,Autumn,0.8813
/mnt/lake/VBags/140515/frame0740.jpg,Autumn,0.7993
/mnt/lake/VBags/140515/frame0930.jpg,Winter,0.552
/mnt/lake/VBags/140528/frame0222.jpg,Autumn,0.634
/mnt/lake/VBags/140528/frame0049.jpg,Winter,0.6797
/mnt/lake/VBags/140528/frame0125.jpg,Autumn,0.716
/mnt/lake/VBags/140528/frame0083.jpg,Autumn,0.527
/mnt/lake/VBags/140528/frame0048.jpg,Autumn,0.5703
/mnt/lake/VBags/140528/frame0036.jpg,Winter,0.573
/mnt/lake/VBags/140528/frame0225.jpg,Winter,0.7095
/mnt/lake/VBags/140528/frame0165.jpg,Winter,0.7676
/mnt/lake/VBags/140528/frame0097.jpg,Winter,0.6904
/mnt/lake/VBags/140528/frame0042.jpg,Autumn,0.6533
/mnt/lake/VBags/140528/frame0213.jpg,Autumn,0.652
/mnt/lake/VBags/140528/frame0200.jpg,Winter,0.519
/mnt/lake/VBags/140528/frame0197.jpg,Winter,0.3635
/mnt/lake/VBags/140528/frame0209.jpg,Autumn,0.8047
/mnt/lake/VBags/140528/frame0177.jpg,Autumn,0.7676
/mnt/lake/VBags/140528/frame0194.jpg,Autumn,0.505
/mnt/lake/VBags/140528/frame0195.jpg,Autumn,0.543
/mnt/lake/VBags/140528/frame0238.jpg,Winter,0.6216
/mnt/lake/VBags/140528/frame0191.jpg,Autumn,0.6147
/mnt/lake/VBags/140528/frame0215.jpg,Autumn,0.886
/mnt/lake/VBags/140528/frame0182.jpg,Spring,0.4348
/mnt/lake/VBags/140528/frame0188.jpg,Spring,0.5093
/mnt/lake/VBags/140528/frame0237.jpg,Winter,0.745
/mnt/lake/VBags/140528/frame0205.jpg,Spring,0.486
/mnt/lake/VBags/140528/frame0218.jpg,Winter,0.405
/mnt/lake/VBags/140528/frame0053.jpg,Autumn,0.928
/mnt/lake/VBags/140528/frame0204.jpg,Spring,0.7686
/mnt/lake/VBags/140528/frame0178.jpg,Autumn,0.5156
/mnt/lake/VBags/140528/frame0014.jpg,Autumn,0.645
/mnt/lake/VBags/140528/frame0202.jpg,Winter,0.4932
/mnt/lake/VBags/140528/frame0034.jpg,Autumn,0.6743
/mnt/lake/VBags/140528/frame0033.jpg,Autumn,0.9546
/mnt/lake/VBags/140528/frame0131.jpg,Winter,0.513
/mnt/lake/VBags/140528/frame0241.jpg,Autumn,0.804
/mnt/lake/VBags/140528/frame0051.jpg,Autumn,0.6646
/mnt/lake/VBags/140528/frame0132.jpg,Autumn,0.7925
/mnt/lake/VBags/140528/frame0037.jpg,Autumn,0.69
/mnt/lake/VBags/140528/frame0041.jpg,Winter,0.4924
/mnt/lake/VBags/140528/frame0082.jpg,Autumn,0.5845
/mnt/lake/VBags/140528/frame0236.jpg,Autumn,0.5815
/mnt/lake/VBags/140606/frame0651.jpg,Winter,0.3914
/mnt/lake/VBags/140606/frame0236.jpg,Winter,0.8457
/mnt/lake/VBags/140606/frame0237.jpg,Summer,0.4973
/mnt/lake/VBags/140606/frame0656.jpg,Winter,0.434
/mnt/lake/VBags/140606/frame0040.jpg,Winter,0.756
/mnt/lake/VBags/140606/frame0235.jpg,Winter,0.813
/mnt/lake/VBags/140606/frame0488.jpg,Summer,0.8223
/mnt/lake/VBags/140606/frame0316.jpg,Summer,0.912
/mnt/lake/VBags/140606/frame0069.jpg,Summer,0.4204
/mnt/lake/VBags/140606/frame0420.jpg,Winter,0.658
/mnt/lake/VBags/140606/frame0390.jpg,Winter,0.652
/mnt/lake/VBags/140606/frame0631.jpg,Winter,0.5547
/mnt/lake/VBags/140606/frame0343.jpg,Winter,0.898
/mnt/lake/VBags/140606/frame0380.jpg,Winter,0.8096
/mnt/lake/VBags/140606/frame0591.jpg,Autumn,0.651
/mnt/lake/VBags/140606/frame0007.jpg,Autumn,0.6514
/mnt/lake/VBags/140606/frame0179.jpg,Autumn,0.729
/mnt/lake/VBags/140606/frame0016.jpg,Winter,0.686
/mnt/lake/VBags/140606/frame0379.jpg,Winter,0.774
/mnt/lake/VBags/140606/frame0014.jpg,Winter,0.4456
/mnt/lake/VBags/140606/frame0273.jpg,Summer,0.498
/mnt/lake/VBags/140606/frame0597.jpg,Winter,0.7524
/mnt/lake/VBags/140606/frame0363.jpg,Summer,0.9434
/mnt/lake/VBags/140606/frame0505.jpg,Autumn,0.534
/mnt/lake/VBags/140606/frame0481.jpg,Summer,0.357
/mnt/lake/VBags/140606/frame0432.jpg,Autumn,0.4639
/mnt/lake/VBags/140606/frame0598.jpg,Winter,0.6143
/mnt/lake/VBags/140606/frame0596.jpg,Winter,0.421
/mnt/lake/VBags/140606/frame0458.jpg,Summer,0.668
/mnt/lake/VBags/140606/frame0086.jpg,Summer,0.8516
/mnt/lake/VBags/140606/frame0012.jpg,Autumn,0.7
/mnt/lake/VBags/140606/frame0178.jpg,Autumn,0.718
/mnt/lake/VBags/140606/frame0625.jpg,Winter,0.668
/mnt/lake/VBags/140606/frame0586.jpg,Autumn,0.8706
/mnt/lake/VBags/140606/frame0011.jpg,Autumn,0.4248
/mnt/lake/VBags/140606/frame0164.jpg,Autumn,0.612
/mnt/lake/VBags/140606/frame0386.jpg,Autumn,0.7305
/mnt/lake/VBags/140606/frame0002.jpg,Autumn,0.498
/mnt/lake/VBags/140606/frame0388.jpg,Autumn,0.4932
/mnt/lake/VBags/140606/frame0624.jpg,Autumn,0.574
/mnt/lake/VBags/140613/frame0147.jpg,Winter,0.5625
/mnt/lake/VBags/140613/frame0104.jpg,Autumn,0.5063
/mnt/lake/VBags/140613/frame0202.jpg,Winter,0.715
/mnt/lake/VBags/140613/frame0399.jpg,Winter,0.6733
/mnt/lake/VBags/140613/frame0059.jpg,Autumn,0.5176
/mnt/lake/VBags/140613/frame0058.jpg,Autumn,0.5767
/mnt/lake/VBags/140613/frame0157.jpg,Autumn,0.3875
/mnt/lake/VBags/140613/frame0163.jpg,Autumn,0.468
/mnt/lake/VBags/140613/frame0135.jpg,Winter,0.4636
/mnt/lake/VBags/140613/frame0391.jpg,Winter,0.8384
/mnt/lake/VBags/140613/frame0109.jpg,Autumn,0.734
/mnt/lake/VBags/140613/frame0339.jpg,Winter,0.8457
/mnt/lake/VBags/140613/frame0117.jpg,Autumn,0.788
/mnt/lake/VBags/140613/frame0329.jpg,Winter,0.916
/mnt/lake/VBags/140613/frame0333.jpg,Winter,0.674
/mnt/lake/VBags/140613/frame0210.jpg,Autumn,0.638
/mnt/lake/VBags/140613/frame0218.jpg,Autumn,0.533
/mnt/lake/VBags/140613/frame0271.jpg,Winter,0.756
/mnt/lake/VBags/140613/frame0255.jpg,Autumn,0.7827
/mnt/lake/VBags/140613/frame0206.jpg,Winter,0.6587
/mnt/lake/VBags/140613/frame0004.jpg,Winter,0.932
/mnt/lake/VBags/140613/frame0162.jpg,Winter,0.5723
/mnt/lake/VBags/140613/frame0224.jpg,Autumn,0.4727
/mnt/lake/VBags/140613/frame0221.jpg,Winter,0.5205
/mnt/lake/VBags/140613/frame0018.jpg,Summer,0.3813
/mnt/lake/VBags/140613/frame0005.jpg,Winter,0.987
/mnt/lake/VBags/140613/frame0220.jpg,Winter,0.4163
/mnt/lake/VBags/140613/frame0006.jpg,Winter,0.9883
/mnt/lake/VBags/140613/frame0161.jpg,Winter,0.3533
/mnt/lake/VBags/140613/frame0182.jpg,Winter,0.5767
/mnt/lake/VBags/140613/frame0340.jpg,Winter,0.8545
/mnt/lake/VBags/140613/frame0111.jpg,Autumn,0.546
/mnt/lake/VBags/140613/frame0337.jpg,Autumn,0.4973
/mnt/lake/VBags/140613/frame0131.jpg,Autumn,0.713
/mnt/lake/VBags/140613/frame0208.jpg,Winter,0.6836
/mnt/lake/VBags/140613/frame0112.jpg,Winter,0.566
/mnt/lake/VBags/140613/frame0214.jpg,Autumn,0.5337
/mnt/lake/VBags/140613/frame0345.jpg,Autumn,0.688
/mnt/lake/VBags/140613/frame0121.jpg,Autumn,0.6743
/mnt/lake/VBags/140613/frame0338.jpg,Winter,0.7173
/mnt/lake/VBags/140625/frame0035.jpg,Winter,0.751
/mnt/lake/VBags/140625/frame0315.jpg,Autumn,0.953
/mnt/lake/VBags/140625/frame0228.jpg,Autumn,0.9297
/mnt/lake/VBags/140625/frame0015.jpg,Winter,0.812
/mnt/lake/VBags/140625/frame0066.jpg,Winter,0.93
/mnt/lake/VBags/140625/frame0128.jpg,Autumn,0.5137
/mnt/lake/VBags/140625/frame0238.jpg,Winter,0.6567
/mnt/lake/VBags/140625/frame0013.jpg,Winter,0.8696
/mnt/lake/VBags/140625/frame0107.jpg,Autumn,0.5547
/mnt/lake/VBags/140625/frame0328.jpg,Autumn,0.668
/mnt/lake/VBags/140625/frame0257.jpg,Winter,0.568
/mnt/lake/VBags/140625/frame0173.jpg,Autumn,0.921
/mnt/lake/VBags/140625/frame0259.jpg,Winter,0.6143
/mnt/lake/VBags/140625/frame0230.jpg,Autumn,0.841
/mnt/lake/VBags/140625/frame0215.jpg,Autumn,0.6304
/mnt/lake/VBags/140625/frame0060.jpg,Autumn,0.6123
/mnt/lake/VBags/140625/frame0262.jpg,Autumn,0.6064
/mnt/lake/VBags/140625/frame0211.jpg,Winter,0.8496
/mnt/lake/VBags/140625/frame0058.jpg,Autumn,0.853
/mnt/lake/VBags/140625/frame0243.jpg,Autumn,0.7095
/mnt/lake/VBags/140625/frame0181.jpg,Summer,0.735
/mnt/lake/VBags/140625/frame0170.jpg,Winter,0.4153
/mnt/lake/VBags/140625/frame0190.jpg,Winter,0.6255
/mnt/lake/VBags/140625/frame0195.jpg,Winter,0.616
/mnt/lake/VBags/140625/frame0184.jpg,Autumn,0.637
/mnt/lake/VBags/140625/frame0159.jpg,Winter,0.9575
/mnt/lake/VBags/140625/frame0165.jpg,Winter,0.5034
/mnt/lake/VBags/140625/frame0160.jpg,Summer,0.3953
/mnt/lake/VBags/140625/frame0169.jpg,Winter,0.558
/mnt/lake/VBags/140625/frame0093.jpg,Winter,0.7207
/mnt/lake/VBags/140625/frame0207.jpg,Autumn,0.5913
/mnt/lake/VBags/140625/frame0052.jpg,Winter,0.7173
/mnt/lake/VBags/140625/frame0123.jpg,Winter,0.4749
/mnt/lake/VBags/140625/frame0286.jpg,Autumn,0.56
/mnt/lake/VBags/140625/frame0258.jpg,Winter,0.628
/mnt/lake/VBags/140625/frame0023.jpg,Autumn,0.7183
/mnt/lake/VBags/140625/frame0155.jpg,Autumn,0.8013
/mnt/lake/VBags/140625/frame0185.jpg,Autumn,0.6123
/mnt/lake/VBags/140625/frame0098.jpg,Autumn,0.64
/mnt/lake/VBags/140625/frame0119.jpg,Winter,0.5396
/mnt/lake/VBags/140707/frame0001.jpg,Summer,0.864
/mnt/lake/VBags/140707/frame0003.jpg,Winter,0.8237
/mnt/lake/VBags/140707/frame0082.jpg,Autumn,0.516
/mnt/lake/VBags/140707/frame0002.jpg,Summer,0.701
/mnt/lake/VBags/140707/frame0141.jpg,Autumn,0.6323
/mnt/lake/VBags/140707/frame0084.jpg,Winter,0.4226
/mnt/lake/VBags/140707/frame0006.jpg,Summer,0.613
/mnt/lake/VBags/140707/frame0083.jpg,Autumn,0.6997
/mnt/lake/VBags/140707/frame0142.jpg,Autumn,0.7183
/mnt/lake/VBags/140707/frame0116.jpg,Autumn,0.3196
/mnt/lake/VBags/140707/frame0070.jpg,Autumn,0.5864
/mnt/lake/VBags/140707/frame0069.jpg,Autumn,0.6504
/mnt/lake/VBags/140707/frame0078.jpg,Winter,0.4792
/mnt/lake/VBags/140707/frame0071.jpg,Autumn,0.6035
/mnt/lake/VBags/140707/frame0058.jpg,Autumn,0.5386
/mnt/lake/VBags/140707/frame0152.jpg,Autumn,0.6943
/mnt/lake/VBags/140707/frame0119.jpg,Autumn,0.901
/mnt/lake/VBags/140707/frame0055.jpg,Winter,0.7007
/mnt/lake/VBags/140707/frame0114.jpg,Autumn,0.938
/mnt/lake/VBags/140707/frame0086.jpg,Winter,0.9565
/mnt/lake/VBags/140707/frame0018.jpg,Autumn,0.506
/mnt/lake/VBags/140707/frame0054.jpg,Winter,0.8755
/mnt/lake/VBags/140707/frame0029.jpg,Autumn,0.52
/mnt/lake/VBags/140707/frame0019.jpg,Autumn,0.5366
/mnt/lake/VBags/140707/frame0021.jpg,Autumn,0.9277
/mnt/lake/VBags/140707/frame0022.jpg,Winter,0.868
/mnt/lake/VBags/140707/frame0020.jpg,Autumn,0.692
/mnt/lake/VBags/140707/frame0176.jpg,Summer,0.4797
/mnt/lake/VBags/140707/frame0004.jpg,Summer,0.805
/mnt/lake/VBags/140707/frame0016.jpg,Winter,0.644
/mnt/lake/VBags/140707/frame0110.jpg,Winter,0.531
/mnt/lake/VBags/140707/frame0105.jpg,Autumn,0.52
/mnt/lake/VBags/140707/frame0089.jpg,Winter,0.7144
/mnt/lake/VBags/140707/frame0074.jpg,Autumn,0.8657
/mnt/lake/VBags/140707/frame0173.jpg,Autumn,0.653
/mnt/lake/VBags/140707/frame0072.jpg,Autumn,0.5264
/mnt/lake/VBags/140707/frame0088.jpg,Autumn,0.5664
/mnt/lake/VBags/140707/frame0068.jpg,Winter,0.6543
/mnt/lake/VBags/140707/frame0108.jpg,Winter,0.6323
/mnt/lake/VBags/140707/frame0137.jpg,Autumn,0.802
/mnt/lake/VBags/140711/frame0271.jpg,Winter,0.7188
/mnt/lake/VBags/140711/frame0356.jpg,Winter,0.491
/mnt/lake/VBags/140711/frame0023.jpg,Winter,0.6177
/mnt/lake/VBags/140711/frame0172.jpg,Winter,0.5947
/mnt/lake/VBags/140711/frame0019.jpg,Winter,0.6025
/mnt/lake/VBags/140711/frame0194.jpg,Autumn,0.3098
/mnt/lake/VBags/140711/frame0361.jpg,Winter,0.859
/mnt/lake/VBags/140711/frame0336.jpg,Winter,0.9756
/mnt/lake/VBags/140711/frame0355.jpg,Winter,0.5396
/mnt/lake/VBags/140711/frame0337.jpg,Winter,0.9263
/mnt/lake/VBags/140711/frame0323.jpg,Winter,0.7285
/mnt/lake/VBags/140711/frame0322.jpg,Winter,0.775
/mnt/lake/VBags/140711/frame0006.jpg,Autumn,0.9604
/mnt/lake/VBags/140711/frame0183.jpg,Autumn,0.885
/mnt/lake/VBags/140711/frame0107.jpg,Autumn,0.8223
/mnt/lake/VBags/140711/frame0049.jpg,Autumn,0.7754
/mnt/lake/VBags/140711/frame0184.jpg,Autumn,0.778
/mnt/lake/VBags/140711/frame0312.jpg,Winter,0.639
/mnt/lake/VBags/140711/frame0026.jpg,Winter,0.7266
/mnt/lake/VBags/140711/frame0123.jpg,Autumn,0.725
/mnt/lake/VBags/140711/frame0216.jpg,Autumn,0.4216
/mnt/lake/VBags/140711/frame0181.jpg,Spring,0.6606
/mnt/lake/VBags/140711/frame0178.jpg,Spring,0.6934
/mnt/lake/VBags/140711/frame0161.jpg,Winter,0.5903
/mnt/lake/VBags/140711/frame0253.jpg,Winter,0.6694
/mnt/lake/VBags/140711/frame0062.jpg,Autumn,0.69
/mnt/lake/VBags/140711/frame0180.jpg,Spring,0.385
/mnt/lake/VBags/140711/frame0252.jpg,Autumn,0.4998
/mnt/lake/VBags/140711/frame0179.jpg,Spring,0.8857
/mnt/lake/VBags/140711/frame0349.jpg,Autumn,0.6553
/mnt/lake/VBags/140711/frame0166.jpg,Winter,0.4978
/mnt/lake/VBags/140711/frame0115.jpg,Autumn,0.753
/mnt/lake/VBags/140711/frame0282.jpg,Autumn,0.53
/mnt/lake/VBags/140711/frame0277.jpg,Autumn,0.6045
/mnt/lake/VBags/140711/frame0270.jpg,Autumn,0.76
/mnt/lake/VBags/140711/frame0116.jpg,Autumn,0.5303
/mnt/lake/VBags/140711/frame0046.jpg,Autumn,0.856
/mnt/lake/VBags/140711/frame0296.jpg,Autumn,0.858
/mnt/lake/VBags/140711/frame0028.jpg,Autumn,0.762
/mnt/lake/VBags/140711/frame0114.jpg,Autumn,0.6597
/mnt/lake/VBags/140718/frame0190.jpg,Summer,0.6074
/mnt/lake/VBags/140718/frame0378.jpg,Winter,0.9575
/mnt/lake/VBags/140718/frame0002.jpg,Summer,0.4832
/mnt/lake/VBags/140718/frame0005.jpg,Summer,0.7354
/mnt/lake/VBags/140718/frame0162.jpg,Autumn,0.847
/mnt/lake/VBags/140718/frame0379.jpg,Winter,0.9556
/mnt/lake/VBags/140718/frame0000.jpg,Summer,0.7915
/mnt/lake/VBags/140718/frame0138.jpg,Autumn,0.8726
/mnt/lake/VBags/140718/frame0004.jpg,Summer,0.7397
/mnt/lake/VBags/140718/frame0144.jpg,Autumn,0.703
/mnt/lake/VBags/140718/frame0310.jpg,Autumn,0.5215
/mnt/lake/VBags/140718/frame0366.jpg,Autumn,0.5264
/mnt/lake/VBags/140718/frame0371.jpg,Autumn,0.78
/mnt/lake/VBags/140718/frame0372.jpg,Winter,0.705
/mnt/lake/VBags/140718/frame0124.jpg,Autumn,0.8975
/mnt/lake/VBags/140718/frame0290.jpg,Autumn,0.514
/mnt/lake/VBags/140718/frame0058.jpg,Winter,0.7046
/mnt/lake/VBags/140718/frame0364.jpg,Autumn,0.719
/mnt/lake/VBags/140718/frame0076.jpg,Autumn,0.796
/mnt/lake/VBags/140718/frame0113.jpg,Autumn,0.886
/mnt/lake/VBags/140718/frame0011.jpg,Winter,0.6064
/mnt/lake/VBags/140718/frame0012.jpg,Winter,0.3882
/mnt/lake/VBags/140718/frame0184.jpg,Summer,0.753
/mnt/lake/VBags/140718/frame0264.jpg,Autumn,0.4814
/mnt/lake/VBags/140718/frame0009.jpg,Autumn,0.4375
/mnt/lake/VBags/140718/frame0180.jpg,Summer,0.6157
/mnt/lake/VBags/140718/frame0269.jpg,Winter,0.3474
/mnt/lake/VBags/140718/frame0385.jpg,Winter,0.9863
/mnt/lake/VBags/140718/frame0013.jpg,Winter,0.4426
/mnt/lake/VBags/140718/frame0387.jpg,Winter,0.913
/mnt/lake/VBags/140718/frame0289.jpg,Autumn,0.8125
/mnt/lake/VBags/140718/frame0201.jpg,Autumn,0.6606
/mnt/lake/VBags/140718/frame0286.jpg,Autumn,0.4934
/mnt/lake/VBags/140718/frame0370.jpg,Autumn,0.8716
/mnt/lake/VBags/140718/frame0287.jpg,Autumn,0.5205
/mnt/lake/VBags/140718/frame0361.jpg,Autumn,0.7207
/mnt/lake/VBags/140718/frame0283.jpg,Autumn,0.7075
/mnt/lake/VBags/140718/frame0082.jpg,Autumn,0.606
/mnt/lake/VBags/140718/frame0291.jpg,Autumn,0.533
/mnt/lake/VBags/140718/frame0307.jpg,Winter,0.608
/mnt/lake/VBags/140723/frame0171.jpg,Winter,0.3577
/mnt/lake/VBags/140723/frame0138.jpg,Winter,0.4585
/mnt/lake/VBags/140723/frame0270.jpg,Winter,0.823
/mnt/lake/VBags/140723/frame0305.jpg,Winter,0.606
/mnt/lake/VBags/140723/frame0274.jpg,Winter,0.732
/mnt/lake/VBags/140723/frame0163.jpg,Spring,0.4202
/mnt/lake/VBags/140723/frame0189.jpg,Winter,0.5254
/mnt/lake/VBags/140723/frame0176.jpg,Spring,0.4805
/mnt/lake/VBags/140723/frame0000.jpg,Summer,0.723
/mnt/lake/VBags/140723/frame0233.jpg,Autumn,0.4626
/mnt/lake/VBags/140723/frame0293.jpg,Winter,0.693
/mnt/lake/VBags/140723/frame0290.jpg,Winter,0.7524
/mnt/lake/VBags/140723/frame0289.jpg,Winter,0.868
/mnt/lake/VBags/140723/frame0292.jpg,Autumn,0.4814
/mnt/lake/VBags/140723/frame0294.jpg,Winter,0.551
/mnt/lake/VBags/140723/frame0296.jpg,Winter,0.596
/mnt/lake/VBags/140723/frame0252.jpg,Winter,0.761
/mnt/lake/VBags/140723/frame0291.jpg,Winter,0.6123
/mnt/lake/VBags/140723/frame0063.jpg,Autumn,0.944
/mnt/lake/VBags/140723/frame0076.jpg,Winter,0.585
/mnt/lake/VBags/140723/frame0178.jpg,Summer,0.653
/mnt/lake/VBags/140723/frame0201.jpg,Summer,0.72
/mnt/lake/VBags/140723/frame0323.jpg,Summer,0.5635
/mnt/lake/VBags/140723/frame0324.jpg,Summer,0.3596
/mnt/lake/VBags/140723/frame0006.jpg,Winter,0.8027
/mnt/lake/VBags/140723/frame0007.jpg,Winter,0.578
/mnt/lake/VBags/140723/frame0003.jpg,Winter,0.5146
/mnt/lake/VBags/140723/frame0228.jpg,Summer,0.5845
/mnt/lake/VBags/140723/frame0243.jpg,Winter,0.7085
/mnt/lake/VBags/140723/frame0202.jpg,Summer,0.4656
/mnt/lake/VBags/140723/frame0250.jpg,Autumn,0.9404
/mnt/lake/VBags/140723/frame0119.jpg,Autumn,0.8267
/mnt/lake/VBags/140723/frame0425.jpg,Winter,0.537
/mnt/lake/VBags/140723/frame0248.jpg,Autumn,0.585
/mnt/lake/VBags/140723/frame0254.jpg,Winter,0.7495
/mnt/lake/VBags/140723/frame0428.jpg,Autumn,0.6665
/mnt/lake/VBags/140723/frame0426.jpg,Winter,0.889
/mnt/lake/VBags/140723/frame0065.jpg,Autumn,0.7114
/mnt/lake/VBags/140723/frame0078.jpg,Winter,0.788
/mnt/lake/VBags/140723/frame0429.jpg,Autumn,0.5376
/mnt/lake/VBags/140730/frame0139.jpg,Autumn,0.744
/mnt/lake/VBags/140730/frame0062.jpg,Winter,0.572
/mnt/lake/VBags/140730/frame0136.jpg,Autumn,0.683
/mnt/lake/VBags/140730/frame0205.jpg,Autumn,0.708
/mnt/lake/VBags/140730/frame0204.jpg,Spring,0.402
/mnt/lake/VBags/140730/frame0128.jpg,Winter,0.499
/mnt/lake/VBags/140730/frame0184.jpg,Winter,0.796
/mnt/lake/VBags/140730/frame0182.jpg,Winter,0.7627
/mnt/lake/VBags/140730/frame0203.jpg,Autumn,0.568
/mnt/lake/VBags/140730/frame0138.jpg,Autumn,0.6157
/mnt/lake/VBags/140730/frame0090.jpg,Winter,0.62
/mnt/lake/VBags/140730/frame0118.jpg,Winter,0.589
/mnt/lake/VBags/140730/frame0083.jpg,Winter,0.6753
/mnt/lake/VBags/140730/frame0093.jpg,Winter,0.83
/mnt/lake/VBags/140730/frame0225.jpg,Spring,0.4844
/mnt/lake/VBags/140730/frame0084.jpg,Winter,0.645
/mnt/lake/VBags/140730/frame0079.jpg,Winter,0.8525
/mnt/lake/VBags/140730/frame0089.jpg,Winter,0.813
/mnt/lake/VBags/140730/frame0216.jpg,Winter,0.5923
/mnt/lake/VBags/140730/frame0131.jpg,Autumn,0.829
/mnt/lake/VBags/140730/frame0022.jpg,Winter,0.5073
/mnt/lake/VBags/140730/frame0023.jpg,Autumn,0.7944
/mnt/lake/VBags/140730/frame0021.jpg,Winter,0.6914
/mnt/lake/VBags/140730/frame0069.jpg,Winter,0.738
/mnt/lake/VBags/140730/frame0206.jpg,Autumn,0.846
/mnt/lake/VBags/140730/frame0160.jpg,Winter,0.9956
/mnt/lake/VBags/140730/frame0015.jpg,Winter,0.9966
/mnt/lake/VBags/140730/frame0020.jpg,Winter,0.8516
/mnt/lake/VBags/140730/frame0162.jpg,Winter,0.999
/mnt/lake/VBags/140730/frame0226.jpg,Winter,0.7397
/mnt/lake/VBags/140730/frame0050.jpg,Autumn,0.6924
/mnt/lake/VBags/140730/frame0080.jpg,Winter,0.8384
/mnt/lake/VBags/140730/frame0183.jpg,Winter,0.774
/mnt/lake/VBags/140730/frame0176.jpg,Autumn,0.664
/mnt/lake/VBags/140730/frame0104.jpg,Winter,0.6855
/mnt/lake/VBags/140730/frame0087.jpg,Autumn,0.627
/mnt/lake/VBags/140730/frame0130.jpg,Autumn,0.668
/mnt/lake/VBags/140730/frame0181.jpg,Autumn,0.5527
/mnt/lake/VBags/140730/frame0086.jpg,Winter,0.714
/mnt/lake/VBags/140730/frame0091.jpg,Winter,0.7773
/mnt/lake/VBags/140812/frame0021.jpg,Autumn,0.3604
/mnt/lake/VBags/140812/frame0245.jpg,Autumn,0.3574
/mnt/lake/VBags/140812/frame0299.jpg,Autumn,0.6426
/mnt/lake/VBags/140812/frame0247.jpg,Spring,0.4421
/mnt/lake/VBags/140812/frame0302.jpg,Winter,0.9033
/mnt/lake/VBags/140812/frame0132.jpg,Winter,0.5347
/mnt/lake/VBags/140812/frame0339.jpg,Autumn,0.5024
/mnt/lake/VBags/140812/frame0241.jpg,Spring,0.304
/mnt/lake/VBags/140812/frame0170.jpg,Winter,0.7144
/mnt/lake/VBags/140812/frame0298.jpg,Autumn,0.7036
/mnt/lake/VBags/140812/frame0041.jpg,Autumn,0.521
/mnt/lake/VBags/140812/frame0353.jpg,Winter,0.859
/mnt/lake/VBags/140812/frame0042.jpg,Autumn,0.61
/mnt/lake/VBags/140812/frame0030.jpg,Winter,0.524
/mnt/lake/VBags/140812/frame0025.jpg,Autumn,0.881
/mnt/lake/VBags/140812/frame0024.jpg,Autumn,0.8647
/mnt/lake/VBags/140812/frame0027.jpg,Autumn,0.812
/mnt/lake/VBags/140812/frame0040.jpg,Winter,0.607
/mnt/lake/VBags/140812/frame0335.jpg,Winter,0.5127
/mnt/lake/VBags/140812/frame0250.jpg,Autumn,0.855
/mnt/lake/VBags/140812/frame0124.jpg,Autumn,0.4917
/mnt/lake/VBags/140812/frame0123.jpg,Summer,0.79
/mnt/lake/VBags/140812/frame0122.jpg,Winter,0.54
/mnt/lake/VBags/140812/frame0191.jpg,Summer,0.545
/mnt/lake/VBags/140812/frame0142.jpg,Winter,0.4333
/mnt/lake/VBags/140812/frame0126.jpg,Summer,0.534
/mnt/lake/VBags/140812/frame0180.jpg,Autumn,0.5815
/mnt/lake/VBags/140812/frame0175.jpg,Autumn,0.439
/mnt/lake/VBags/140812/frame0163.jpg,Autumn,0.846
/mnt/lake/VBags/140812/frame0230.jpg,Summer,0.8594
/mnt/lake/VBags/140812/frame0327.jpg,Autumn,0.78
/mnt/lake/VBags/140812/frame0332.jpg,Autumn,0.556
/mnt/lake/VBags/140812/frame0292.jpg,Autumn,0.883
/mnt/lake/VBags/140812/frame0082.jpg,Winter,0.526
/mnt/lake/VBags/140812/frame0334.jpg,Autumn,0.9663
/mnt/lake/VBags/140812/frame0340.jpg,Winter,0.6206
/mnt/lake/VBags/140812/frame0323.jpg,Autumn,0.8154
/mnt/lake/VBags/140812/frame0343.jpg,Winter,0.504
/mnt/lake/VBags/140812/frame0078.jpg,Winter,0.584
/mnt/lake/VBags/140812/frame0161.jpg,Autumn,0.93
/mnt/lake/VBags/140821/frame0243.jpg,Summer,0.944
/mnt/lake/VBags/140821/frame0001.jpg,Summer,0.6357
/mnt/lake/VBags/140821/frame0264.jpg,Summer,0.9077
/mnt/lake/VBags/140821/frame0267.jpg,Summer,0.843
/mnt/lake/VBags/140821/frame0262.jpg,Winter,0.6294
/mnt/lake/VBags/140821/frame0244.jpg,Summer,0.85
/mnt/lake/VBags/140821/frame0336.jpg,Summer,0.6504
/mnt/lake/VBags/140821/frame0245.jpg,Summer,0.8657
/mnt/lake/VBags/140821/frame0242.jpg,Summer,0.6357
